,id,response,knowledge,Q2_no_nli,Q2,label
474,474,me too ! they are a mexican dish consisting of a wheat tortilla filled with various fillings .,"A burrito (, ) is a dish in Mexican and Tex-Mex cuisine that consists of a large wheat tortilla with various fillings.",0.0,0.0,0
475,475,"yes , peta is an american animal rights organization .","People for the Ethical Treatment of Animals (PETA ; stylized PeTA) is an American animal rights organization based in Norfolk, Virginia, and led by Ingrid Newkirk, its international president.",0.3333333333333333,0.3333333333333333,0
476,476,it is one of the three co - equal branches of the federal government .,The federal judiciary of the United States is one of the three co-equal branches of the federal government of the United States organized under the United States Constitution and laws of the federal government.,0.7857142857142858,1.0,0
477,477,i am not sure but divorce laws vary considerably around the world .,"Divorce laws vary considerably around the world, but in most countries divorce requires the sanction of a court or other authority in a legal process, which may involve issues of alimony (spousal support), child custody, child visitation / access, parenting time, child support, distribution of property, and division of debt.",1.0,1.0,0
478,478,my favorite band is metallica . they are an american heavy metal band from los angeles .,"Metallica is an American heavy metal band from Los Angeles, California.",0.9333333333333332,1.0,0
479,479,i love reading . it ' s a process of decoding symbols to construct or derive meaning .,"Reading is a complex ""cognitive process"" of decoding symbols in order to construct or derive meaning (reading comprehension).",1.0,1.0,0
480,480,blue lies between violet and green on the spectrum of visible light,It lies between violet and green on the spectrum of visible light.,1.0,1.0,0
481,481,"i haven ' t , but i know it ' s a nordic island country in the north atlantic ocean .","Iceland (; , ) is a Nordic island country of Europe located in the North Atlantic Ocean.",1.0,1.0,0
482,482,"i ' m not sure , but it grossed more than 211 million dollars .","The 28th Disney animated feature film, ""The Little Mermaid"" was released to theaters on November 17, 1989 to largely positive reviews, garnering $84 million at the domestic box office during its initial release, and $211 million in total lifetime gross worldwide.",0.2857142857142857,0.0,0
483,483,"i ' m not sure , but i do know that it was created in the netherlands .","Big Brother is a reality game show franchise created by John de Mol Jr., originally broadcast in the Netherlands and subsequently syndicated internationally.",1.0,1.0,0
484,484,"i ' m not sure , but i do know that the film was produced by $ 200 million .","It was the most expensive film ever made at the time, with a production budget of $200 million.",1.0,1.0,0
485,485,"i ' m not sure , but i do know that it was formed in 1994 .","System of a Down, sometimes shortened to System and abbreviated as SOAD, is an heavy metal band from Glendale, California, formed in 1994.",1.0,1.0,0
486,486,they are an american rock band formed in 1965 in california .,"The Grateful Dead was an American rock band formed in 1965 in Palo Alto, California.",0.625,1.0,0
487,487,"yes , it is an american animated sitcom created by matt groening .",The Simpsons is an American animated sitcom created by Matt Groening for the Fox Broadcasting Company.,0.3333333333333333,0.6666666666666666,0
488,488,"i don ' t know , but i do know that the definition of marriage varies around the world .","The definition of marriage varies around the world not only between cultures and between religions, but also throughout the history of any given culture and religion, evolving to both expand and constrict in who and what is encompassed, but typically it is principally an institution in which interpersonal relationships, usually sexual, are acknowledged or sanctioned.",0.5,0.5,0
489,489,florida has the longest coastline in the contiguous united states .,"Florida has the longest coastline in the contiguous United States, approximately , not including the contribution of the many barrier islands.",0.9166666666666666,1.0,0
490,490,country music originated in the southern united states in the early 1920 ' s .,Country (or country and western) is a musical genre that originated in the southern United States in the early 1920s.,0.7666666666666666,1.0,0
491,491,beer is one of the oldest alcoholic drinks in the world .,"Beer is one of the oldest and most widely consumed alcoholic drinks in the world, and the third most popular drink overall after water and tea.",1.0,1.0,0
492,492,"beer is brewed from cereal grains such as malted barley , wheat , and maize .","Beer is brewed from cereal grains—most commonly from malted barley, though wheat, maize (corn), and rice are also used.",0.75,0.75,0
493,493,the first mustang was a two - seater concept car .,The original 1962 Ford Mustang I two-seater concept car had evolved into the 1963 Mustang II four-seater concept car which Ford used to pretest how the public would take interest in the first production Mustang.,0.6333333333333333,0.8333333333333334,0
494,494,"pink is also associated with charm , politeness and sweetness .","According to surveys in Europe and the United States, pink is the color most often associated with charm, politeness, sensitivity, tenderness, sweetness, childhood, femininity and the romantic.",0.3333333333333333,0.3333333333333333,0
495,495,"i am not sure , but i do know that he was banned in the olympics .","However, in 2012, he was banned from sanctioned Olympic sports for life as a result of long-term doping offenses.",0.0,0.5,0
496,496,hollywood is located in the central region of los angeles .,"Hollywood ( ) is a neighborhood in the central region of Los Angeles, California.",0.9333333333333332,1.0,0
497,497,"i am not sure , but it is cultivated in over 70 countries .","Coffee plants are now cultivated in over 70 countries, primarily in the equatorial regions of the Americas, Southeast Asia, India, and Africa.",1.0,1.0,0
498,498,i ' m not sure but i do know that they are suited for suburban or country environments .,Golden Retrievers are well suited to residency in suburban or country environments.,0.4,0.4,0
499,499,heavy metal lyrics are associated with aggression and machismo .,Heavy metal lyrics and performance styles are sometimes associated with aggression and machismo.,0.8888888888888888,1.0,0
500,500,the history of pizza goes back to ancient times .,"The history of pizza begins in antiquity, when various ancient cultures produced flatbreads with toppings.",0.3333333333333333,0.6666666666666666,0
501,501,it ' s one of the four largest ballet companies in the world .,"The largest of the four major ballet companies in Great Britain, the Royal Ballet was founded in 1931 by Dame Ninette de Valois, it became the resident ballet company of the Royal Opera House in 1946 and was granted a royal charter in 1956, becoming recognised as Britain's flagship ballet company.",0.0,0.5,0
502,502,i love mcdonalds ! it was founded in 1940 by richard and maurice mcdonald .,"McDonald's is a fast food company that was founded in 1940 as a restaurant operated by Richard and Maurice McDonald, in San Bernardino, California, United States.",1.0,1.0,0
503,503,the history of brewing dates back to 2500 bc !,"The commercial brewing of beer has taken place since at least 2500 BC; in ancient Mesopotamia, brewers derived social sanction and divine protection from the goddess Ninkasi.",1.0,1.0,0
504,504,the golden arches logo was first used in 1953 in phoenix arizona .,"The first time a McDonald's franchise used the Golden Arches logo was in 1953 at a location in Phoenix, Arizona.",1.0,1.0,0
505,505,salsa dance has origins in puerto rican bomba and mambo .,"The movements of salsa have origins in Puerto Rican bomba and plena, Cuban Son, cha-cha-cha, mambo and other dance forms.",0.8333333333333333,1.0,0
506,506,that ' s true . the first airplane was invented in 1903 .,"The Wright brothers invented and flew the first airplane in 1903, recognized as ""the first sustained and controlled heavier-than-air powered flight"".",0.7777777777777777,0.8888888888888888,0
507,507,"i am not sure , but i do know sam ' s club is also owned by walmart .",It also owns and operates Sam's Club retail warehouses.,0.2,0.5,0
508,508,it is set in westeros and essos . it has three story arcs .,"Set on the fictional continents of Westeros and Essos, ""Game of Thrones"" has several plot lines and a large ensemble cast but centers on three primary story arcs.",1.0,1.0,0
509,509,the earliest evidence of pancakes date back to prehistoric times .,Archaeological evidence suggests that pancakes were probably the earliest and most widespread cereal food eaten in prehistoric societies.,0.5,1.0,0
510,510,"the word crochet comes from the french word "" crochet "" which means small hook .","The name is derived from the French term ""crochet"", meaning 'small hook'.",0.625,1.0,0
511,511,"it focuses on the lives of surgical interns , residents , and physicians .","The fictional series focuses on the lives of surgical interns, residents, and attending physicians, as they develop into seasoned doctors while trying to maintain personal lives and relationships.",1.0,1.0,0
512,512,"i don ' t know much about them , but i do know that they have a lot of vitamin k and b6 .","The roots contain high quantities of alpha- and beta-carotene, and are a good source of vitamin K and vitamin B6, but the belief that eating carrots improves night vision is a myth put forward by the British in World War II to mislead the enemy about their military capabilities.",0.4444444444444444,0.6666666666666666,0
513,513,the waves suitable for surfing are primarily found in the ocean .,"Waves suitable for surfing are primarily found in the ocean, but can also be found in lakes or in rivers in the form of a standing wave or tidal bore.",1.0,1.0,0
514,514,there are 393 species of parrots in 92 genera .,"Parrots, also known as psittacines , are birds of the roughly 393 species in 92 genera that make up the order Psittaciformes, found in most tropical and subtropical regions.",1.0,1.0,0
515,515,"i live in new york , the most populous city in the united states .","The City of New York, often called New York City or simply New York, is the most populous city in the United States.",1.0,1.0,0
516,516,do you like taylor swift ? she is an american singer and songwriter .,"Taylor Alison Swift (born December 13, 1989) is an American singer-songwriter.",0.9,1.0,0
517,517,it was established back in 1881 by clara barton .,"ARC was established in Washington, D.C. on May 21, 1881, by Clara Barton.",0.75,1.0,0
518,518,"i ' m not sure , but it is governed by the international federation of association football .","Association football is governed internationally by the International Federation of Association Football (FIFA; ), which organises World Cups for both men and women every four years.",1.0,1.0,0
519,519,i love steak ! it ' s a meat sliced across the muscle fibers .,"A steak () is a meat generally sliced across the muscle fibers, potentially including a bone.",1.0,1.0,0
520,520,have you ever played overwatch ? it was released in may 2016,"It was released in May 2016 for Windows, PlayStation 4, and Xbox One.",0.0,0.0,0
521,521,"i ' m not sure , but there are over 45 , 700 species !",", at least 45,700 spider species, and 113 families have been recorded by taxonomists.",0.4,0.4,0
522,522,"i ' m not sure , but they have sold over 80 million records worldwide .","Red Hot Chili Peppers are one of the best-selling bands of all time with over 80 million records sold worldwide, have been nominated for sixteen Grammy Awards, of which they have won six, and are the most successful band in alternative rock radio history, currently holding the records for most number-one singles (13), most cumulative weeks at number one (85) and most top-ten songs (25) on the ""Billboard"" Alternative Songs chart.",1.0,1.0,0
523,523,hatha yoga is one of the most commonly known types of yoga .,Among the most well-known types of yoga are Hatha yoga and Rāja yoga.,1.0,1.0,0
524,524,i agree with you . there are so many types of processed foods that contain unfamiliar animal ingredients .,"Packaged and processed foods, such as cakes, cookies, candies, chocolate, yogurt, and marshmallows, often contain unfamiliar animal ingredients, so may be a special concern for vegetarians due to the likelihood of such additions.",0.8333333333333333,1.0,0
525,525,"i ' m not sure , but the summers have a tundra climate .","Its high latitude and marine influence keep summers chilly, with most of the archipelago having a tundra climate.",0.5,0.5,0
526,526,marketing is often used to create and satisfy the customer .,"Marketing is used to create, keep and satisfy the customer.",1.0,1.0,0
527,527,"do you like yoga ? it is a group of physical , mental , and spiritual practices .","Yoga (; Sanskrit, योगः Listen) is a group of physical, mental, and spiritual practices or disciplines which originated in ancient India.",0.9166666666666666,1.0,0
528,528,"the word tattoo comes from the polynesian word "" tatau "" which means to write .","The word ""tattoo"", or ""tattow"" in the 18th century, is a loanword from the Polynesian word ""tatau"", meaning ""to write"".",1.0,1.0,0
529,529,"i am not a vegan , but i do know that veganism is the practice of abstaining from the use of animal products","Veganism is both the practice of abstaining from the use of animal products, particularly in diet, and an associated philosophy that rejects the commodity status of animals.",1.0,1.0,0
530,530,the color purple was worn by roman magistrates and the rulers of the byzantine empire .,"Purple was the color worn by Roman magistrates; it became the imperial color worn by the rulers of the Byzantine Empire and the Holy Roman Empire, and later by Roman Catholic bishops.",0.7999999999999999,0.7999999999999999,0
531,531,have you ever watched jeopardy ? it ' s a quiz competition .,"The show features a quiz competition in which contestants are presented with general knowledge clues in the form of answers, and must phrase their responses in the form of questions.",0.5,0.5,0
532,532,golden retrievers are the third most popular family dog in the united states .,"The breed's friendly, gentle temperament means it is unsuited to being a professional guard dog, but its temperament has also made it the third-most popular family dog breed (by registration) in the United States, the fifth-most popular in Brazil and Australia, and the eighth-most popular in the United Kingdom.",0.5714285714285714,0.5714285714285714,0
533,533,"i ' ve never heard of that , but i do know that it is often used as a disability assistance dog .",The Golden Retriever is popular as a disability assistance dog such as being a guide dog for the blind and a hearing dog for the deaf.,0.8,0.8,0
534,534,algeria is the 10th largest country in the world .,"With an area of , Algeria is the tenth-largest country in the world, and the largest in Africa since South Sudan became independent from Sudan in 2011.",0.6666666666666666,1.0,0
535,535,they are called house cats when kept as indoor pets .,They are often called house cats when kept as indoor pets or simply cats when there is no need to distinguish them from other felids and felines.,1.0,1.0,0
536,536,cacao has been cultivated by many cultures for over three millennia .,Cacao has been cultivated by many cultures for at least three millennia in Mesoamerica.,0.5238095238095238,0.5238095238095238,0
537,537,it has been around since the 6th millennium bc .,"Brewing has taken place since around the 6th millennium BC, and archaeological evidence suggests that emerging civilizations including ancient Egypt and Mesopotamia brewed beer.",1.0,1.0,0
538,538,"yes , they are an english rock band formed in 1985 .","Radiohead are an English rock band from Abingdon, Oxfordshire, formed in 1985.",0.5,0.75,0
539,539,"i like their debut album "" pablo honey "" which was released in 1993 .","It became a worldwide hit after the release of their debut album, ""Pablo Honey"" (1993).",1.0,1.0,0
540,540,"i ' m not sure , but i do know it originated in southwest china .","Tea originated in Southwest China, where it was used as a medicinal drink.",1.0,1.0,0
541,541,dance is a performing art form that involves selected sequences of movement,Dance is a performing art form consisting of purposefully selected sequences of human movement.,0.8888888888888888,1.0,0
542,542,dance is categorized by its choreography and repertoire of movements,"Dance can be categorized and described by its choreography, by its repertoire of movements, or by its historical period or place of origin.",1.0,1.0,0
543,543,"i am not sure , but i do know that it became popular in the 90 ' s .","Subsequently, in the new millennium, the popularity of EDM increased globally, including the United States.",0.0,0.0,1
