,id,response,knowledge,Q2_no_nli,Q2,label
467,467,do you like sculpture ? it ' s a branch of visual arts .,Sculpture is the branch of the visual arts that operates in three dimensions.,1.0,1.0,0
468,468,that ' s true . there are a lot of different authors that contributed to it .,Many different authors contributed to the Bible.,0.3333333333333333,0.8333333333333333,0
469,469,i don ' t either . it ' s the worlds most consumed drug .,It is the world's most widely consumed psychoactive drug.,1.0,1.0,0
470,470,"no , i ' m not a big fan of the south england football league .","Arsenal was the first club from the South of England to join The Football League, in 1893, and they reached the First Division in 1904.",0.0,0.0,1
471,471,"i ' m sorry to hear that . alcohol can affect a lot of parts of your body , including the brain and liver .","Alcohol use can affect all parts of the body, but it particularly affects the brain, heart, liver, pancreas, and immune system.",0.3333333333333333,0.5,0
472,472,that ' s a good choice . i ' m glad you made the decision to not drink . alcohol can cause mental illness - - and even cancer .,"This can result in mental illness, Wernicke–Korsakoff syndrome, an irregular heartbeat, cirrhosis of the liver, and an increase in the risk of cancer, among other diseases.",0.1818181818181818,0.5,0
473,473,"it was founded by brothers who were brothers , and it was established as a leading in the animation industry","Disney was founded on October 16, 1923 – by brothers Walt Disney and Roy O. Disney – as the Disney Brothers Cartoon Studio, and established itself as a leader in the American animation industry before diversifying into live-action film production, television, and theme parks.",0.0,0.5,0
474,474,i love them too ! i love how they are made with wheat tortillas .,"A burrito (, ) is a dish in Mexican and Tex-Mex cuisine that consists of a large wheat tortilla with various fillings.",0.4,1.0,0
475,475,"yes i do , peta is a great organization","People for the Ethical Treatment of Animals (PETA ; stylized PeTA) is an American animal rights organization based in Norfolk, Virginia, and led by Ingrid Newkirk, its international president.",0.16666666666666666,0.16666666666666666,0
476,476,"yes , it ' s one of three branches of government .",The federal judiciary of the United States is one of the three co-equal branches of the federal government of the United States organized under the United States Constitution and laws of the federal government.,0.6666666666666666,1.0,0
477,477,"i ' m not sure , but most divorce laws are different in different countries .","Divorce laws vary considerably around the world, but in most countries divorce requires the sanction of a court or other authority in a legal process, which may involve issues of alimony (spousal support), child custody, child visitation / access, parenting time, child support, distribution of property, and division of debt.",0.0,0.0,0
478,478,i like metallica the most . they are from california .,"Metallica is an American heavy metal band from Los Angeles, California.",0.5,1.0,0
479,479,i love to read . it ' s a complex cognitive process .,"Reading is a complex ""cognitive process"" of decoding symbols in order to construct or derive meaning (reading comprehension).",0.4,0.4,0
480,480,blue lies between green and violet on the visible light spectrum .,It lies between violet and green on the spectrum of visible light.,0.5,0.5,0
481,481,"i have never been to iceland , but i would love to visit the nordic island of europe .","Iceland (; , ) is a Nordic island country of Europe located in the North Atlantic Ocean.",0.4,0.4,0
482,482,it was released in 1989 to mostly positive reviews .,"The 28th Disney animated feature film, ""The Little Mermaid"" was released to theaters on November 17, 1989 to largely positive reviews, garnering $84 million at the domestic box office during its initial release, and $211 million in total lifetime gross worldwide.",0.5833333333333333,1.0,0
483,483,big brother was created in netherlands and was syndicated internationally,"Big Brother is a reality game show franchise created by John de Mol Jr., originally broadcast in the Netherlands and subsequently syndicated internationally.",0.5434782608695652,0.5434782608695652,0
484,484,im not sure but i do know that the production budget was 200 million dollars .,"It was the most expensive film ever made at the time, with a production budget of $200 million.",0.8,1.0,0
485,485,yes they are one of the best heavy metal bands ever,"System of a Down, sometimes shortened to System and abbreviated as SOAD, is an heavy metal band from Glendale, California, formed in 1994.",0.4,0.4,0
486,486,i ' ve heard of them . they ' re a rock band from california .,"The Grateful Dead was an American rock band formed in 1965 in Palo Alto, California.",0.5,1.0,0
487,487,i love it ! it ' s my favorite animated sitcom .,The Simpsons is an American animated sitcom created by Matt Groening for the Fox Broadcasting Company.,0.4,0.4,0
488,488,"i don ' t know how it started , but i do know that there are different cultures and religions .","The definition of marriage varies around the world not only between cultures and between religions, but also throughout the history of any given culture and religion, evolving to both expand and constrict in who and what is encompassed, but typically it is principally an institution in which interpersonal relationships, usually sexual, are acknowledged or sanctioned.",0.0,0.0,0
489,489,florida ' s coastline is the longest in the us .,"Florida has the longest coastline in the contiguous United States, approximately , not including the contribution of the many barrier islands.",0.3333333333333333,0.6666666666666666,0
490,490,"oh , i see . yeah , country music has been around since the 1920s , so it ' s been around a long time !",Country (or country and western) is a musical genre that originated in the southern United States in the early 1920s.,0.3333333333333333,0.3333333333333333,0
491,491,i love beer ! it ' s one of my favorite alcoholic drinks .,"Beer is one of the oldest and most widely consumed alcoholic drinks in the world, and the third most popular drink overall after water and tea.",0.4,0.4,0
492,492,"beer is made from cereal grain , which is most commonly used .","Beer is brewed from cereal grains—most commonly from malted barley, though wheat, maize (corn), and rice are also used.",0.75,1.0,0
493,493,they have been around since 1962 . the original mustang was two seater .,The original 1962 Ford Mustang I two-seater concept car had evolved into the 1963 Mustang II four-seater concept car which Ford used to pretest how the public would take interest in the first production Mustang.,0.375,0.75,0
494,494,i love it ! it ' s the color of charm and politeness .,"According to surveys in Europe and the United States, pink is the color most often associated with charm, politeness, sensitivity, tenderness, sweetness, childhood, femininity and the romantic.",0.0,0.0,0
495,495,i don ’ t think so . he was also banned from olympic sports in 2012 .,"However, in 2012, he was banned from sanctioned Olympic sports for life as a result of long-term doping offenses.",1.0,1.0,0
496,496,hollywood is a great place to visit . it ' s located in los angeles .,"Hollywood ( ) is a neighborhood in the central region of Los Angeles, California.",0.26666666666666666,0.3333333333333333,0
497,497,"i don ' t know , but i do know that coffee plants have been cultivated all over the world .","Coffee plants are now cultivated in over 70 countries, primarily in the equatorial regions of the Americas, Southeast Asia, India, and Africa.",0.0,0.0,0
498,498,"i ' m not sure , but i do know that they are very well suited for suburban environments .",Golden Retrievers are well suited to residency in suburban or country environments.,0.4,0.4,0
499,499,really ? i didn ' t know that . do you know much about the lyrics ?,Heavy metal lyrics and performance styles are sometimes associated with aggression and machismo.,0.0,0.0,0
500,500,pizza goes all the way back to ancient cultures .,"The history of pizza begins in antiquity, when various ancient cultures produced flatbreads with toppings.",0.0,0.5,0
501,501,it ' s actually the largest ballet company in britain .,"The largest of the four major ballet companies in Great Britain, the Royal Ballet was founded in 1931 by Dame Ninette de Valois, it became the resident ballet company of the Royal Opera House in 1946 and was granted a royal charter in 1956, becoming recognised as Britain's flagship ballet company.",0.6666666666666666,1.0,0
502,502,"yes , i love their fast food . it ' s been around since 1940 .","McDonald's is a fast food company that was founded in 1940 as a restaurant operated by Richard and Maurice McDonald, in San Bernardino, California, United States.",1.0,1.0,0
503,503,"yes , commercial brewing has been going on for over 2500 years .","The commercial brewing of beer has taken place since at least 2500 BC; in ancient Mesopotamia, brewers derived social sanction and divine protection from the goddess Ninkasi.",0.125,0.125,0
504,504,yes ! i remember the first one was in phoenix arizona in 1953 .,"The first time a McDonald's franchise used the Golden Arches logo was in 1953 at a location in Phoenix, Arizona.",0.75,0.75,1
505,505,that ' s true . it originated in puerto rico .,"The movements of salsa have origins in Puerto Rican bomba and plena, Cuban Son, cha-cha-cha, mambo and other dance forms.",0.5,1.0,0
506,506,the wright brother invented an airplane and flew it in 1903,"The Wright brothers invented and flew the first airplane in 1903, recognized as ""the first sustained and controlled heavier-than-air powered flight"".",0.8333333333333334,1.0,0
507,507,i don ' t think so . i think it ' s more of a night job . they also own and operate their own retail stores .,It also owns and operates Sam's Club retail warehouses.,0.25,0.0,0
508,508,the show is set on fictional continents such as essos,"Set on the fictional continents of Westeros and Essos, ""Game of Thrones"" has several plot lines and a large ensemble cast but centers on three primary story arcs.",0.0,0.3333333333333333,0
509,509,i ' m not sure when they were invented but archaeological evidence suggest they were most widespread in prehistoric times,Archaeological evidence suggests that pancakes were probably the earliest and most widespread cereal food eaten in prehistoric societies.,0.75,1.0,1
510,510,the name crochet actually comes from french word crochet meaning small hook .,"The name is derived from the French term ""crochet"", meaning 'small hook'.",0.6,0.75,0
511,511,"yes that is the one , it focuses on interns and residents","The fictional series focuses on the lives of surgical interns, residents, and attending physicians, as they develop into seasoned doctors while trying to maintain personal lives and relationships.",0.6428571428571428,1.0,0
512,512,"well , they ' re good for you because they help with night vision .","The roots contain high quantities of alpha- and beta-carotene, and are a good source of vitamin K and vitamin B6, but the belief that eating carrots improves night vision is a myth put forward by the British in World War II to mislead the enemy about their military capabilities.",0.0,0.0,1
513,513,"i ' m not sure , but you can find waves that are usually found in rivers and lakes","Waves suitable for surfing are primarily found in the ocean, but can also be found in lakes or in rivers in the form of a standing wave or tidal bore.",0.6666666666666666,0.6666666666666666,1
514,514,i have heard of that one . there are actually 393 different species of parrots .,"Parrots, also known as psittacines , are birds of the roughly 393 species in 92 genera that make up the order Psittaciformes, found in most tropical and subtropical regions.",0.5,0.5,0
515,515,have you ever been to new york ? it ' s the most populated city in america .,"The City of New York, often called New York City or simply New York, is the most populous city in the United States.",0.3333333333333333,0.3333333333333333,0
516,516,do you like taylor swift ? she was born in 1989 .,"Taylor Alison Swift (born December 13, 1989) is an American singer-songwriter.",0.65,1.0,0
517,517,"i ' m not sure when it was established , but it ' s been around since 1881","ARC was established in Washington, D.C. on May 21, 1881, by Clara Barton.",1.0,1.0,0
518,518,"yes , it is governed by fifa and it is a world cup every 4 years .","Association football is governed internationally by the International Federation of Association Football (FIFA; ), which organises World Cups for both men and women every four years.",0.25,0.5,0
519,519,i love steak too ! it ' s one of my favorite cuts of meat .,"A steak () is a meat generally sliced across the muscle fibers, potentially including a bone.",0.4,0.4,0
520,520,have you ever played overwatch ? it came out in 2016 .,"It was released in May 2016 for Windows, PlayStation 4, and Xbox One.",0.3333333333333333,0.5,0
521,521,"i ' m not sure , but there are over 45 , 000 species of spiders .",", at least 45,700 spider species, and 113 families have been recorded by taxonomists.",0.0,0.0,0
522,522,"i ' m not sure , but i do know that they ' ve won six grammy awards !","Red Hot Chili Peppers are one of the best-selling bands of all time with over 80 million records sold worldwide, have been nominated for sixteen Grammy Awards, of which they have won six, and are the most successful band in alternative rock radio history, currently holding the records for most number-one singles (13), most cumulative weeks at number one (85) and most top-ten songs (25) on the ""Billboard"" Alternative Songs chart.",1.0,1.0,0
523,523,"well , i would recommend hatha and raja yoga .",Among the most well-known types of yoga are Hatha yoga and Rāja yoga.,0.6666666666666666,1.0,0
524,524,i agree . there are so many packaged foods that contain unfamiliar ingredients .,"Packaged and processed foods, such as cakes, cookies, candies, chocolate, yogurt, and marshmallows, often contain unfamiliar animal ingredients, so may be a special concern for vegetarians due to the likelihood of such additions.",0.8,1.0,0
525,525,"i ' m not sure about the seasons , but i know that the high latitude keeps summers chilly .","Its high latitude and marine influence keep summers chilly, with most of the archipelago having a tundra climate.",0.7857142857142858,1.0,0
526,526,that ' s awesome ! it ' s used to keep the customer satisfied .,"Marketing is used to create, keep and satisfy the customer.",1.0,1.0,0
527,527,have you ever tried yoga ? it ' s a physical mental and spiritual practice .,"Yoga (; Sanskrit, योगः Listen) is a group of physical, mental, and spiritual practices or disciplines which originated in ancient India.",0.29629629629629634,0.3333333333333333,0
528,528,the word tattow actually means to write in 18th century,"The word ""tattoo"", or ""tattow"" in the 18th century, is a loanword from the Polynesian word ""tatau"", meaning ""to write"".",0.0,0.0,1
529,529,"i don ' t eat meat , but i do abstain from using animal products .","Veganism is both the practice of abstaining from the use of animal products, particularly in diet, and an associated philosophy that rejects the commodity status of animals.",0.4,0.4,0
530,530,that is a good point . purple was also worn by romans magistrates .,"Purple was the color worn by Roman magistrates; it became the imperial color worn by the rulers of the Byzantine Empire and the Holy Roman Empire, and later by Roman Catholic bishops.",0.25,1.0,0
531,531,have you ever watched __unk__ dy ? it ' s my favorite quiz competition .,"The show features a quiz competition in which contestants are presented with general knowledge clues in the form of answers, and must phrase their responses in the form of questions.",0.0,0.0,0
532,532,that ' s true . the breed is so friendly and gentle . it is also the third most popular dog breed in the us .,"The breed's friendly, gentle temperament means it is unsuited to being a professional guard dog, but its temperament has also made it the third-most popular family dog breed (by registration) in the United States, the fifth-most popular in Brazil and Australia, and the eighth-most popular in the United Kingdom.",0.0,0.5,0
533,533,i didn ' t know that . i know they are very popular as disability assistance dogs .,The Golden Retriever is popular as a disability assistance dog such as being a guide dog for the blind and a hearing dog for the deaf.,0.8,0.8,0
534,534,algeria is one of the largest countries in africa .,"With an area of , Algeria is the tenth-largest country in the world, and the largest in Africa since South Sudan became independent from Sudan in 2011.",0.5,0.5,0
535,535,"they are indoor cats , but we keep them as pets .",They are often called house cats when kept as indoor pets or simply cats when there is no need to distinguish them from other felids and felines.,0.38888888888888884,1.0,0
536,536,it is a form of chocolate that has been grown in many cultures .,Cacao has been cultivated by many cultures for at least three millennia in Mesoamerica.,0.0,0.5,1
537,537,brewing has been around since around 6millennium bc .,"Brewing has taken place since around the 6th millennium BC, and archaeological evidence suggests that emerging civilizations including ancient Egypt and Mesopotamia brewed beer.",1.0,1.0,0
538,538,i love them ! they ' re an english band from oxfordshire .,"Radiohead are an English rock band from Abingdon, Oxfordshire, formed in 1985.",0.2222222222222222,0.3333333333333333,0
539,539,my favorite album is pablo honey . it was released in 1993 .,"It became a worldwide hit after the release of their debut album, ""Pablo Honey"" (1993).",0.5,0.5,0
540,540,i think so too . tea originated from southwest china .,"Tea originated in Southwest China, where it was used as a medicinal drink.",1.0,1.0,0
541,541,i like to dance too . it ' s an art form where you select sequences of movement .,Dance is a performing art form consisting of purposefully selected sequences of human movement.,0.8,1.0,0
542,542,there are categories for it ' s choreography and movements,"Dance can be categorized and described by its choreography, by its repertoire of movements, or by its historical period or place of origin.",0.25,0.5,0
543,543,"yes , it is mostly sampling . it has also increased globally .","Subsequently, in the new millennium, the popularity of EDM increased globally, including the United States.",0.4,0.4,1
